views,likes,media,comments,url,caption
27.1k,na,video,46,https://www.instagram.com/p/BfqmmOcHKNN/?taken-by=htc,The liquid glass surface on the #HTCU11 transforms light with every move you make.
na,"9,715",image,146,https://www.instagram.com/p/BfwEAhvHA4v/?taken-by=htc,"No matter which #HTCU11 you choose, it's right."
na,"8,344",image,49,https://www.instagram.com/p/BfyV783HbII/?taken-by=htc,Inner beauty comes through on the Translucent Black HTC U11+. #HTCU11Plus
na,16.4k,image,76,https://www.instagram.com/p/BeeIDkAnDpe/?taken-by=htc,"Style, form and function perfectly combined. #HTCU11Plus"
na,"8,001",image,23,https://www.instagram.com/p/BegMlSiHM59/?taken-by=htc,"Sunshine in a cup captured perfectly by @misha_art_impressions on her HTC. #ShotOnHTC

Shoot your favorite photos to us at shotonhtc@htc.com and we might post them on our social channels!"
na,"8,995",image,45,https://www.instagram.com/p/Bei27RFHnaF/?taken-by=htc,Sound tuned to your ears. You'll hear the difference with the USonic earbuds that come included with the #HTCU11life.
na,17.9k,image,160,https://www.instagram.com/p/BeltueNn8h0/?taken-by=htc,Edge Launcher on the HTC U11+. It's like one-handed speed dial for your favorite apps and features. #HTCU11Plus
na,"9,102",image,68,https://www.instagram.com/p/BeoZw_wH-R6/?taken-by=htc,Sleek and stylish. See what the Ceramic Black HTC U11+ is all about. #HTCU11Plus
na,11.3k,image,56,https://www.instagram.com/p/BeqRD5pHjT-/?taken-by=htc,Audio personalized to the way you uniquely hear the world? Get ready for better audio with the USonic earbuds that come in-box with the #HTCU11life. 🎼
na,"8,447",image,27,https://www.instagram.com/p/Bew7_fGn1ZD/?taken-by=htc,"This cute pup was captured by @da_radinger on his HTC. 🐶 #ShotonHTC

Send your favorite #ShotonHTC moments to shotonhtc@htc.com. 📸"
12.3k,na,video,22,https://www.instagram.com/p/Be02S5nn_SS/?taken-by=htc,"No more fumbling for buttons or awkward hand positions. Just lift, squeeze, and smile."
na,"8,821",image,58,https://www.instagram.com/p/Be5t49jHiRv/?taken-by=htc,Love your new squeeze. #HTCU11life
na,"5,872",image,41,https://www.instagram.com/p/Be8bIqonpD8/?taken-by=htc,Beauty in the details captured perfectly by @alpertcr on his #HTCU11. #ShotonHTC
na,"7,411",image,71,https://www.instagram.com/p/BfBcttqn-yP/?taken-by=htc,Sound sounds better when it's tailored to you. #USonic
na,"6,149",image,23,https://www.instagram.com/p/BfD9zw6n_9z/?taken-by=htc,@Keyhanbayegan captures a foggy day beautifully. #ShotOnHTC
na,10.3k,image,33,https://www.instagram.com/p/Bd9BRvQnwGm/?taken-by=htc,HTC owner @pavluhaaaaaaa captures the tone of a winter's night perfectly on his HTC U11. #ShotOnHTC
na,16.1k,image,83,https://www.instagram.com/p/Bd_eKKCHRKA/?taken-by=htc,"With Edge Sense on the HTC U11+, you can keep the gloves on. Just point and squeeze. #HTCU11Plus"
14.5k,na,video,35,https://www.instagram.com/p/BeBo6W2Ha0f/?taken-by=htc,Just squeeze to do more with #EdgeSense.
na,14.5k,image,102,https://www.instagram.com/p/BeDnH7LHbHe/?taken-by=htc,Always be in good company.  #HTCU11Plus
na,10.3k,image,99,https://www.instagram.com/p/BeJF9XEnhdf/?taken-by=htc,Android Oreo + @Qualcomm Snapdragon 835 processor = 💪 #HTCU11Plus
na,10.8k,image,75,https://www.instagram.com/p/BeLhgYVnqWf/?taken-by=htc,"A bigger screen, more battery and more fun squeezed into an amazingly slender, translucent liquid surface design. You'll love the HTC U11+. #HTCU11Plus"
na,"6,108",image,26,https://www.instagram.com/p/BeOAsD-nqMI/?taken-by=htc,"@aaa.starla has been an HTC user for years, capturing some gorgeous photos that highlight the color in his daily life. 👏👏👏#ShotOnHTC"
na,16.3k,image,115,https://www.instagram.com/p/BeQfXgWHd2F/?taken-by=htc,Unlike any phone on the market. The Translucent Black HTC U11+ always gives you a look inside. #HTCU11Plus
na,"8,853",image,57,https://www.instagram.com/p/BeTj2P8n2eu/?taken-by=htc,"Moments worth capturing won't wait for you to take your gloves off. Thankfully, with Edge Sense on the HTC U11+ you won't have to. #HTCU11Plus"
na,"8,743",image,69,https://www.instagram.com/p/BeVp1TPnBrt/?taken-by=htc,Not just a clever name. Get to know the Amazing Silver HTC U11+. #HTCU11Plus
na,10.5k,image,81,https://www.instagram.com/p/BeYf16qFqDN/?taken-by=htc,A phone like the #HTCU11 casts a long shadow over the tech world.
na,"7,739",image,28,https://www.instagram.com/p/BebHcvsHr6Q/?taken-by=htc,Premium features without putting the squeeze on your wallet. Get to know the all-new #HTCU11life.
na,10.5k,image,114,https://www.instagram.com/p/BdBic-WnG4q/?taken-by=htc,The beautiful Northern Lights captured on the HTC U11+ by @Aladiia. #ShotonHTC
na,14.9k,image,119,https://www.instagram.com/p/BdNvxSpnVKO/?taken-by=htc,Get a look into the heart of the Transparent Black HTC U11+.
na,13.1k,image,122,https://www.instagram.com/p/BdVX0FRncwo/?taken-by=htc,HTC U11+ on the rocks.
na,"6,815",image,57,https://www.instagram.com/p/BdamH_7HX2t/?taken-by=htc,A big mess is a sign of a successful NYE. Here's to more good times in 2018!
na,10.9k,image,55,https://www.instagram.com/p/Bdq2Vc4HRb_/?taken-by=htc,Let the ceramic black #HTCU11life be understated.
na,10.9k,image,75,https://www.instagram.com/p/BdsrRqZHKx1/?taken-by=htc,Premium features + a price that won't break your wallet? The #HTCU11life is a real show stopper.
na,12.2k,image,88,https://www.instagram.com/p/Bdvy0bqn7km/?taken-by=htc,Simple and stunning. Get to know the Sapphire Blue #HTCU11.
na,15.1k,image,98,https://www.instagram.com/p/Bdxqwm1Hg-Q/?taken-by=htc,"Whether you want to capture crystal clear images or vibrant video, the HTC U11+'s camera has you covered. 📷🎥 #HTCU11Plus"
na,12.4k,image,120,https://www.instagram.com/p/Bd0SFzIHimj/?taken-by=htc,"With HTC BoomSound and HTC USonic earbuds, you'll enjoy powerful audio wherever you go. #HTCU11Plus"
na,"7,767",image,31,https://www.instagram.com/p/Bd06RZunM_d/?taken-by=htc,"Snapped a great photo on your HTC device? Email it to us at shotonhtc@htc.com and you might see it on our HTC social channels! 
Be sure to include 1) the device model and 2) any social media account usernames so we can give you credit. 
Thanks to @richlok for sharing this incredible photo of Kinkakuji Temple in Kyoto, Japan. #ShotonHTC"
22.4k,na,video,62,https://www.instagram.com/p/Bd3Dm3PHndw/?taken-by=htc,Crisp. Clear. Compelling. The 12MP UltraPixel 3 with OIS + EIS on the HTC U11+ will capture your moments just as you intended. #HTCU11Plus
na,11.9k,image,75,https://www.instagram.com/p/Bd5bGHvn5Yn/?taken-by=htc,Always classic. Always in style. The Ceramic Black HTC U11 life looks good in every room you enter. 🕶️ #HTCU11life
23.3k,na,video,23,https://www.instagram.com/p/BciAXCgnEzX/?taken-by=htc,"From director Steven Spielberg comes #ReadyPlayerOne – in theaters March 30, 2018. Watch the new trailer NOW!  Vive is excited to be the official VR partner of READY PLAYER ONE."
na,"9,083",image,36,https://www.instagram.com/p/BcipsdmHUcm/?taken-by=htc,Another stunning HTC U11 photo from @JeffUrbanite #ShotOnHTC
na,14.4k,image,109,https://www.instagram.com/p/BckY4nOHar2/?taken-by=htc,"With a slimmer design, the HTC U11+ fits comfortably in your hand. #HTCU11Plus"
15.1k,na,video,49,https://www.instagram.com/p/BclZLj5HCBR/?taken-by=htc,Play & pause your music with just a squeeze on the HTC U11+. It's that simple. #HTCU11Plus
na,"9,474",image,53,https://www.instagram.com/p/Bcnb_YEHl3Y/?taken-by=htc,Flagship features without the flagship price. Get to know the all-new #HTCU11life.
15.2k,na,video,19,https://www.instagram.com/p/BcphaiLnNc8/?taken-by=htc,The beautiful new HTC U11 life was designed to wow. Take a closer look and see what makes this device so special. #HTCU11life
17.1k,na,video,28,https://www.instagram.com/p/BcrCa6THGPN/?taken-by=htc,A simpler one-handed photo? Simply squeeze with the HTC U11+ with Edge Sense. #HTCU11Plus
na,11.8k,image,66,https://www.instagram.com/p/BcsZPqXnF7f/?taken-by=htc,The stunning liquid surface body of the HTC U11+ stands out of the crowd. #HTCU11Plus
na,11.3k,image,114,https://www.instagram.com/p/Bcu9X1PHsRP/?taken-by=htc,The Translucent Black HTC U11+ is like no other phone on the market. #HTCU11Plus
na,"5,402",image,17,https://www.instagram.com/p/Bc01DoPHVmK/?taken-by=htc,Going macro for the perfect 📷 by @malar.0412 #ShotOnHTC
na,11.7k,image,93,https://www.instagram.com/p/Bc2fDdGHDZP/?taken-by=htc,"We've got holiday magic for HTC customers who have the TouchPal app pre-installed; receive a free 6 month premium TouchPal upgrade. Sign-up from 12/18-1/1, all you need to do is open the app, click log in, click the email icon, then signup at the bottom right. Enjoy the upgrade!"
na,14.4k,image,97,https://www.instagram.com/p/Bc7r088HQlw/?taken-by=htc,"With the same eye-catching, award-winning liquid surface design as the HTC U11, the HTC U11+ looks good in any environment."
na,"6,687",image,34,https://www.instagram.com/p/Bb7QrWenNXg/?taken-by=htc,Style and function. The HTC U11+ just squeezes more in. #HTCU11Plus
46.8k,na,video,126,https://www.instagram.com/p/BcASrxfHO4H/?taken-by=htc,The Translucent Black HTC U11+ will catch eyes wherever you take the journey. #htcu11plus
na,"8,779",image,76,https://www.instagram.com/p/BcDaKvuH3HB/?taken-by=htc,What did the team at @AndroidCentral have to say about the all-new HTC U11+? Watch their hands-on video and find out: https://www.androidcentral.com/watch-htc-u11-hands-video
na,11.7k,image,73,https://www.instagram.com/p/BcFfevdnlZ5/?taken-by=htc,The perfect way to start your day. #HTCU11Plus
na,"8,515",image,108,https://www.instagram.com/p/BcIRiN-nqs9/?taken-by=htc,"With a water and dust resistance rating of IP68, your HTC U11+ will be ready for whatever elements life throws your way. #HTCU11Plus"
20.2k,na,video,68,https://www.instagram.com/p/BcKnishHDFf/?taken-by=htc,"The HTC U11+ comes in three stunning color options, including the all-new Transparent Black. See them all for yourself. Availability may vary by region. #HTCU11Plus"
13.5k,na,video,17,https://www.instagram.com/p/BcNf8q0HiOE/?taken-by=htc,"What's there to love about the HTC U11 life? LOTS.

Watch as HTC's Aaron Baker shares his favorite features on our newest device. #htcu11life"
na,22.8k,image,152,https://www.instagram.com/p/BcRH6bVnlWp/?taken-by=htc,"✅ Bigger Screen
✅ More Battery
✅ More Slender
✅ More Awesome

The HTC U11+ just squeezes more in. #HTCU11Plus"
na,11.4k,image,104,https://www.instagram.com/p/BcSnmRJHB8Z/?taken-by=htc,"With a 6'' display, a gigantic battery and a stunning liquid surface body that's even slimmer than the HTC U11, the HTC U11+ just squeezes more in.

#HTCU11Plus"
na,18.3k,image,107,https://www.instagram.com/p/BcXyIPrnfka/?taken-by=htc,The HTC U11+'s molded liquid design and tri-axis curves aren't only attractive; they're designed to give you a more comfortable hold and secure grip. #HTCU11Plus
19.4k,na,video,56,https://www.instagram.com/p/BcfNg_rn-Rz/?taken-by=htc,"Bigger screen? Yup.
More slender body? Oh yeah.
Squeezable? Definitely.

Do more with a simple squeeze on the all-new HTC U11+. #HTCU11Plus"
15.1k,na,video,26,https://www.instagram.com/p/BcflnULnW_N/?taken-by=htc,"Gloves on or off, Edge Sense on the HTC U11 life makes accessing your favorite things much, much simpler. #HTCU11life"
na,"5,794",image,23,https://www.instagram.com/p/BbZ76aLn-la/?taken-by=htc,Soak up every bluebird day. 📷 by Christian on his HTC. #ShotOnHTC
28.5k,na,video,57,https://www.instagram.com/p/BbccsS4nb8p/?taken-by=htc,We gave HTC fans in Los Angeles a chance to check out the new #HTCU11life. Here's what they had to say!
na,18.1k,image,114,https://www.instagram.com/p/Bbe3cxIn97M/?taken-by=htc,"With the HTC U11+, there's never a need to take off the glove to take the perfect shot. Just squeeze and Edge Sense will do the rest."
26.3k,na,video,99,https://www.instagram.com/p/BbhahZtnkHP/?taken-by=htc,Ready to get the scoop on the HTC U11+? Watch as Aaron Baker gives you a look in the short hands-on video. #HTCU11Plus
15.9k,na,video,23,https://www.instagram.com/p/BbkDf8KHtuY/?taken-by=htc,We hear it time and time again: The #HTCU11life is a true standout in its class.
na,"8,644",image,31,https://www.instagram.com/p/Bbm-tdgnLun/?taken-by=htc,"Blue, beautiful, and it won't break your wallet—the HTC U11 life."
na,"5,797",image,46,https://www.instagram.com/p/BbpccYxnL-7/?taken-by=htc,@DigitalTrends loves how the HTC U11 life stacks up against the competition: https://www.digitaltrends.com/cell-phone-reviews/htc-u11-life-review/
na,"9,494",image,55,https://www.instagram.com/p/BbsCtNQHDKg/?taken-by=htc,The HTC U11 life: love at first sight.
11.8k,na,video,21,https://www.instagram.com/p/Bbs53dInvwP/?taken-by=htc,We were able to snag a tour of the Amazon Alexa Smart Life Roadshow trailer from @AskDes at @TMobile. This tech + the all-new #HTCU11life is looking 👍.
na,11.4k,image,107,https://www.instagram.com/p/BbxJvPqHcir/?taken-by=htc,The @Verge believes the HTC U11+ truly is a plus. Read: https://www.theverge.com/2017/11/2/16589218/htc-u11-plus-announced-specs-release-date-price-android-oreo #htcu11plus
na,"5,466",image,19,https://www.instagram.com/p/Bb0JwDLnt0k/?taken-by=htc,Our sentiments exactly — HTC U11 life
na,10.7k,image,44,https://www.instagram.com/p/Bb7FRNjHW8G/?taken-by=htc,The HTC U11 life brings the color; you just bring the squeeze. #EdgeSense
na,"5,209",image,32,https://www.instagram.com/p/Ba1eZJxH8C2/?taken-by=htc,Late nights on the water captured perfectly by @Peppe_De_Felice on his #HTCOneM9. #ShotOnHTC
27.9k,na,video,78,https://www.instagram.com/p/Ba5s-lXHgGN/?taken-by=htc,A new squeeze is coming. 11.02.2017 #BrilliantU
na,23.3k,image,371,https://www.instagram.com/p/Ba--l2enwey/?taken-by=htc,"A bigger screen, more battery and more fun squeezed into an amazingly slender design. Introducing the all-new HTC U11+. #BrilliantU"
na,"8,204",image,68,https://www.instagram.com/p/Ba-_xizHC3X/?taken-by=htc,We'd also like to welcome the HTC U11 life — The best of the HTC U11 without putting a squeeze on your wallet.
na,17.3k,image,310,https://www.instagram.com/p/BbAI-WmnnVJ/?taken-by=htc,The HTC U11+ in three stunning colors. Which is your favorite? #BrilliantU
na,"8,421",image,46,https://www.instagram.com/p/BbJ_VZ0nYdJ/?taken-by=htc,Beauty from a different perspective. Shot on the all-new HTC U11+.
30.8k,na,video,76,https://www.instagram.com/p/BbK7C0qnsDY/?taken-by=htc,"The HTC U11+'s 6'' screen with 18:9 aspect ratio fits comfortably in your hand, making it your new favorite way to watch movies and play games."
na,"6,063",image,45,https://www.instagram.com/p/BbNVWF7njXX/?taken-by=htc,"US fans: Today we're giving back to @tmobile customers for #TMobileTuesdays. Take a shot at winning an HTC U11 life + more. If you don't luck out, T-Mobile has some incredible offers on our newest device."
na,15.5k,image,107,https://www.instagram.com/p/BbQ3NSBHz8G/?taken-by=htc,"With USonic earbuds in-box with the HTC U11+, you'll hear impeccable audio that's tuned to your ears."
na,14.6k,image,83,https://www.instagram.com/p/BbSmKtFH2qO/?taken-by=htc,Beautiful in the blue. #HTCU11life
na,12.3k,image,58,https://www.instagram.com/p/BbUwL2lnIVn/?taken-by=htc,"The Sapphire Blue edition of the HTC U11 life pairs perfectly with magenta, don't you think? Available now from @tmobile stores and HTC."
20k,na,video,30,https://www.instagram.com/p/BbVbrewH0ds/?taken-by=htc,"We snagged @AskDes from @TMobile to go inside the USonic Noise-Cancelling Headphones, included IN BOX with the HTC U11 life."
na,"2,934",image,41,https://www.instagram.com/p/BZ86yR1HfbC/?taken-by=htc,#GreenIsGood Week is here and we want to see how you're celebrating!
na,"4,360",image,37,https://www.instagram.com/p/BaASiI-nsD1/?taken-by=htc,Happy #HTCDay! Thank you to Team HTC for celebrating #GreenIsGood Week with us!
na,"8,720",image,44,https://www.instagram.com/p/BaEl24CnjKT/?taken-by=htc,"Noise cancellation + personalized audio tuned to your ears? When music is life, you'll love the USonic earbuds that come in-box with your #HTCU11."
na,"5,149",image,63,https://www.instagram.com/p/BaJy1pMHXAj/?taken-by=htc,Danny knows what's up. #HTCU11
na,"9,480",image,53,https://www.instagram.com/p/BaPFxOznV_E/?taken-by=htc,"Can anyone beat @HTCBro's weekend in Positano Bay, Italy? 📷 on his #HTCU11. #ShotOnHTC"
na,"8,619",image,53,https://www.instagram.com/p/BaUDmK6n-wO/?taken-by=htc,Still feelin' those weekend vibes. #HTCU11
na,"5,481",image,60,https://www.instagram.com/p/BaW6LqDHxeB/?taken-by=htc,The #HTCU11 hits it out of the park...
na,"9,777",image,27,https://www.instagram.com/p/BaZ7N18HgBe/?taken-by=htc,It feels like nature is trying to say something... #HTCU11
na,"6,528",image,160,https://www.instagram.com/p/BaazR9JnYN5/?taken-by=htc,We're bringing something new for the #BrilliantU.
na,10.2k,image,60,https://www.instagram.com/p/BamY30nHX17/?taken-by=htc,"The beautiful Golden Temple in Amritsar, Punjab, India captured by @shimondas on his #HTCU11. 
Share your #ShotonHTC photos with us by sending them to ShotonHTC@htc.com and you might see your them on our channels next!"
na,"9,732",image,247,https://www.instagram.com/p/BanrsKIniiI/?taken-by=htc,You’ll see it all on 11.02.2017.
na,12.5k,image,194,https://www.instagram.com/p/BavZqRDn_G-/?taken-by=htc,You’ll believe it all on 11.02.2017
na,"8,977",image,27,https://www.instagram.com/p/BY3_WmAHi_Z/?taken-by=htc,The sky isn't the limit. It's just a stop along the way. 📷 by @Komilavochnikov #HTCU11 #ShotonHTC
na,"7,838",image,68,https://www.instagram.com/p/BY6SH5JHafg/?taken-by=htc,Feels great and looks even better. See the Solar Red #HTCU11 and you'll understand why it has people talking.
na,"8,770",image,44,https://www.instagram.com/p/BZJd3fLn9TQ/?taken-by=htc,HTC U11 owner @paolocelso is living the dream on Nusa Penida in Indonesia. #ShotOnHTC
na,"9,203",image,64,https://www.instagram.com/p/BZOcx_YHCwj/?taken-by=htc,"Combining a stunning design, a top-rated camera and a more intuitive way to interact with your phone in Edge Sense, you're bound to get lots of attention with your Solar Red #HTCU11."
na,10k,image,48,https://www.instagram.com/p/BZWWm0KHpSJ/?taken-by=htc,"With a camera this good, you'll find every photogenic moment. 📷 @jeffurbanite #HTCU11"
na,14.9k,image,134,https://www.instagram.com/p/BZZdyp7nIfl/?taken-by=htc,Friends don't let friends buy anything but the best. #HTCU11
na,11.2k,image,37,https://www.instagram.com/p/BZjctKRnXxy/?taken-by=htc,Beautiful architecture captured in crystal clear definition. 📷 by @Komilavochnikov on his #HTCU11 at Patriarshiy Bridge in Moscow
20.4k,na,video,28,https://www.instagram.com/p/BZmB6gsHiE3/?taken-by=htc,Saving information like recipes or event info. is as easy as a squeeze with Edge Sense on the #HTCU11.
na,10.1k,image,112,https://www.instagram.com/p/BZq9FGMH_uZ/?taken-by=htc,"Your phone, your style. #HTCU11"
na,"8,554",image,19,https://www.instagram.com/p/BZubWBuHnsA/?taken-by=htc,Change your perspective. 📷 by @mayurkchheda #ShotOnHTC
na,"3,980",image,161,https://www.instagram.com/p/BZwu7n-ni4X/?taken-by=htc,"Green is Good Week is here! Join us as we celebrate HTC customers, history and more through 10/08! #GreenIsGood"
na,14.3k,image,232,https://www.instagram.com/p/BZy5VIanB5I/?taken-by=htc,How big is your stack? Share photos of your HTC collections using the hashtag #GreenIsGood!
na,"8,174",image,20,https://www.instagram.com/p/BYT28FFn-8W/?taken-by=htc,"When you see life from a different perspective, even every day moments become incredible. 
Photo captured on the new HTC U11 by Denis Komilavochnikov."
na,"8,009",image,55,https://www.instagram.com/p/BYYwWPgHwDm/?taken-by=htc,"Skip the flowers, bring home a #HTCU11."
18k,na,video,33,https://www.instagram.com/p/BYecmcEFwHW/?taken-by=htc,"Once you see the Amazing Silver #HTCU11, you'll understand how it received it's name."
na,10.9k,image,32,https://www.instagram.com/p/BYgeQaSHQdo/?taken-by=htc,The #HTCU11 catches an evening in the desert. 📸 by Eric O.
na,10.9k,image,167,https://www.instagram.com/p/BYiwMp3HNtH/?taken-by=htc,The liquid glass design is about as unique as it gets. Which color is in your pocket? #HTCU11
na,"6,437",image,35,https://www.instagram.com/p/BYly-uEHtpT/?taken-by=htc,Going full-on macro with the #HTCU11. Photo Credit: Rob S. #ShotOnHTC
na,"8,889",image,83,https://www.instagram.com/p/BYoVvQMH8Ei/?taken-by=htc,"Why delete it? With up to 2TB of expandable storage on the #HTCU11, you have room to keep every photo, mp3 and video."
na,"9,390",image,42,https://www.instagram.com/p/BYqZOkclx7L/?taken-by=htc,A phone that looks good in every city you visit—the all new #HTCU11.
na,"9,164",image,37,https://www.instagram.com/p/BYtWITxlKvM/?taken-by=htc,Machined ridges on the HTC U11's power button provide the perfect tactile feedback.
17.5k,na,video,61,https://www.instagram.com/p/BYyNBAEnTgM/?taken-by=htc,Do more with just a simple squeeze with new Edge Sense features on the #HTCU11.
na,"7,624",image,35,https://www.instagram.com/p/BYzWVk9HAS0/?taken-by=htc,True-to-life color reproduction — The #HTCU11 provides you a purer full-framed viewing experience.
na,"9,067",image,76,https://www.instagram.com/p/BY0zqD7nMZb/?taken-by=htc,"On the #HTCU11, we've sandwiched a rigid metal frame between two layers of beautiful Gorilla Glass, resulting in stunning curved edges."
na,10.2k,image,44,https://www.instagram.com/p/BXiROHmFPEZ/?taken-by=htc,Solar Red #HTCU11 shines especially bright in the morning's first light.
na,"9,066",image,40,https://www.instagram.com/p/BXlJNAmlkdN/?taken-by=htc,Immerse yourself in purer audio. Our USonic headset combines Active Noise Cancellation with the ability to tune audio to your unique way of hearing. #HTCU11
na,"9,933",image,32,https://www.instagram.com/p/BXn_hfuFPDE/?taken-by=htc,This beautiful sunset caught over the skies of the United Kingdom by Brion J. #ShotonHTC #HTCU11
na,11.3k,image,47,https://www.instagram.com/p/BXtLRKSlI9y/?taken-by=htc,HTC U11's top-rated camera was made for those surprisingly photogenic moments.
na,10.9k,image,80,https://www.instagram.com/p/BXx3XhzFweq/?taken-by=htc,Quality you'll see and feel. Pick up the #HTCU11 for yourself.
na,"9,791",image,112,https://www.instagram.com/p/BX1O4vDlyiy/?taken-by=htc,"With 6GB of RAM, the 128GB option is the ultimate version of the #HTCU11"
na,"9,984",image,46,https://www.instagram.com/p/BX3JdlFlF55/?taken-by=htc,Just squeeze to snap that perfect selfie with Edge Sense on the #HTCU11. 🧀
