views,likes,media,comments,url,caption
na,15k,image,63,https://www.instagram.com/p/BeB_SU7HMie/?taken-by=microsoft,KC Lemson is the social motivator and mastermind behind Microsoft’s #NinjaCat meme. Click the link in our bio to see how she brings passion and fun to the company she loves.
na,12.5k,image,70,https://www.instagram.com/p/BeG7E7oHnhC/?taken-by=microsoft,"The #FutureComputed explores the role of AI in society, like how it enables researchers to conduct pathogen detection in the environment before an outbreak even begins. Learn more by clicking the link in our bio."
na,"5,878",image,31,https://www.instagram.com/p/BZeTTOaHLWc/?taken-by=microsoft,"Greetings from Orlando. We're here with 23,000 technology and business leaders for #msignite and #msenvision. @realmadrid, @pgatour, @fruitoftheloom, and @marcjacobs are just a few of the brands here showcasing their stories of #digitaltransformation."
na,"7,322",image,30,https://www.instagram.com/p/BZgiMWcHVLZ/?taken-by=microsoft,"Behind the scenes at @cbsthismorning with @gayleking. Microsoft CEO Satya Nadella was on the show today, talking about his new book, #HitRefresh. 
If you missed it, you can catch it on CBS This Morning's YouTube channel."
na,"8,733",image,53,https://www.instagram.com/p/BZjm4CaHKCN/?taken-by=microsoft,"#behindthescenes: Microsoft CEO Satya Nadella joins Richard Quest on @cnni at 4PM ET today. Tune in to hear them talk leadership, the tech industry, and Satya's new book #HitRefresh 📺"
na,11.7k,image,79,https://www.instagram.com/p/BZpDJTfnxVz/?taken-by=microsoft,It’s been an exciting week with the launch of our CEO Satya Nadella's book #HitRefresh. Learn more about the book by clicking the link in our bio.
na,"9,597",image,48,https://www.instagram.com/p/BZ4ko5ynY5z/?taken-by=microsoft,"Microsoft employees Edaena Salinas and Heather Shapiro are passionate about the advancement of women in technology. They're two of our employee ambassadors attending #GHC17 in Orlando this week. Learn more about them via the link in our bio, and be sure to stop by our booth if you're at the Grace Hopper Celebration."
24.8k,na,video,34,https://www.instagram.com/p/BZ7EbSXHXiy/?taken-by=microsoft,SEQUENCE Collection is empowering young artists and disrupting the cycle of violence in El Salvador. We're supporting their mission by building 3D and AR digital tools that allow the artists to express their passions and positive energy to the world. Learn more by clicking the link in our bio.
na,16k,image,137,https://www.instagram.com/p/BaCcaf2Hme1/?taken-by=microsoft,"The designers behind the record-breaking Xbox One X share the intensive planning, challenges and pain-staking precision that went into the creation of Microsoft's most compact and powerful console yet. Read their full story by clicking the link in our bio."
na,10k,image,79,https://www.instagram.com/p/BaKDo-7Hdm7/?taken-by=microsoft,"On a recent visit to Lord's Cricket Ground, CEO Satya Nadella thinks back to his first brush with cricket on the pitches of Hyderabad, India.
He recounts leadership lessons learned from the sport in his new book, #HitRefresh. Learn more about the book through the link in our bio."
na,11.1k,image,83,https://www.instagram.com/p/BaM-V7lH86V/?taken-by=microsoft,"We can't stop looking up. 🌲 Our new collaboration workspaces are nestled in the woods of our 500-acre Redmond, WA campus. Designed by @nelsontreehouse with a scientific eye, these spaces benefit our employees through the powerful impact that nature has on creativity, focus and happiness. #MicrosoftLife"
35.2k,na,video,77,https://www.instagram.com/p/BahP0HmnVtu/?taken-by=microsoft,Microsoft CEO Satya Nadella asks Coach @petecarroll how the @seahawks #hitrefresh every week - and every season. 🏈
na,"9,493",image,109,https://www.instagram.com/p/BasIn47H7y9/?taken-by=microsoft,We're partnering with the Boys & Girls Clubs of America to encourage kids to explore the world of computer science and seize the career opportunities of the future. Learn more by clicking the link in our bio.
na,19.2k,image,204,https://www.instagram.com/p/BbNORszHSLn/?taken-by=microsoft,"“We built #XboxOneX to give game creators the most powerful platform to bring their visions to life and to give gamers the best console to play the games of the past, present, and future."" Learn about the intensive planning, pure precision, and meticulous detail that went into building Xbox One X, the world's most powerful console, via the link in our bio."
30.9k,na,video,85,https://www.instagram.com/p/BX3gJgiDWvN/?taken-by=microsoft,"A letter from a middle school student in Nevada reminded us about the power of his favorite subject. As everyone’s heading back to school, we’re celebrating the sharp students and dedicated teachers whose passions for learning empower us all. Click the link in our bio to watch the full video."
na,"9,666",image,48,https://www.instagram.com/p/BYEIPBvHgX9/?taken-by=microsoft,#Eclipse day on Microsoft campus. #MicrosoftLife
26.2k,na,video,66,https://www.instagram.com/p/BYEVBrtHPPK/?taken-by=microsoft,These extraordinary women are changing the world with their groundbreaking inventions. See their ideas unfold through the #MakeWhatsNext Patent Program. Learn more by clicking the link in our bio.
20.6k,na,video,32,https://www.instagram.com/p/BYHAlS4HFDZ/?taken-by=microsoft,She made a simple app that detects preventable diseases before things get complicated. Dr. Meghana Kambham is one of the extraordinary women turning ideas into inventions with the support of our #MakeWhatsNext Patent Program.
42.2k,na,video,98,https://www.instagram.com/p/BYJOkKXHVEv/?taken-by=microsoft,"A student team wanted a world without bullying, so they built one - in virtual reality. Soon, they'll make the real world a better place too, with support from our #MakeWhatsNext Patent Program. Learn more by clicking the link in our bio."
22.8k,na,video,55,https://www.instagram.com/p/BYLyPOKHlVG/?taken-by=microsoft,An all-women team invented a device to convert text to braille for blind readers in real-time. Their extraordinary idea is one step closer to becoming a reality. We're proud to support Team Tactile through our #MakeWhatsNext Patent Program. Learn more by clicking the link in our bio.
23.9k,na,video,30,https://www.instagram.com/p/BYOWcTAHItA/?taken-by=microsoft,"A generation without sickle cell disease could start with their detection app. These female technologists are making a real difference with their ideas, and the support of our #MakeWhatsNext Patent Program. Learn more by clicking the link in our bio."
na,"7,343",image,96,https://www.instagram.com/p/BYO7eRVnXJv/?taken-by=microsoft,Women hold only 7.5% of patents. The women of the #MakeWhatsNext Patent Program are shifting the balance - and changing the world. Learn more by clicking the link in our bio.
na,"7,776",image,34,https://www.instagram.com/p/BY0wYxindBC/?taken-by=microsoft,"Welcome to our home, @CreateCultivate. We're happy to host your event that inspires and empowers so many women. Check out our Instagram story and follow #createcultivatesea to see the amazing things happening on Microsoft campus today."
na,"7,402",image,75,https://www.instagram.com/p/BY1sBHgH7Fs/?taken-by=microsoft,"It's been great welcoming @CreateCultivate to Microsoft campus today. This conference empowers and inspires entrepreneurial women, a mission we wholeheartedly support. #CreateCultivateSEA"
na,10.8k,image,94,https://www.instagram.com/p/BZL46cNHwAL/?taken-by=microsoft,"@FastCompany gives us the cover treatment. Read their in-depth look at our journey under CEO Satya Nadella, and read an exclusive excerpt from his new book, #HitRefresh. Link in bio."
na,"8,654",image,66,https://www.instagram.com/p/BZW2527HLoM/?taken-by=microsoft,"We partnered with Facebook and Telxius to launch Marea, a 160-terabit cable that joins North America and Spain. It will give us enough capacity to stream 71 million HD videos at once. Learn more at the link in our bio. 🌎🌊"
na,"9,363",image,"1,760",https://www.instagram.com/p/BVyQXanjL-0/?taken-by=microsoft,"Today, Microsoft employees marched at #SeattlePride. It was one of 29 cities in which we are participating in #pride celebrations around the world. For almost three decades, Microsoft has been at the forefront of supporting #LGBT employees and continue to advocate for a more inclusive world."
na,"5,893",image,95,https://www.instagram.com/p/BV0w7b7D5ID/?taken-by=microsoft,"Taking a look in the rear view mirror at the @racesonoma #TSM350. From shaving seconds off pit stops, to enabling even more precision among race officials, Microsoft technology powers the most critical moments of @NASCAR races. Tools like the Surface Dial and the race management app, built on Windows 10 and the Microsoft Cloud, make the racing experience faster, safer and more efficient - every lap of the way."
na,"7,916",image,82,https://www.instagram.com/p/BWdFf0vDFJG/?taken-by=microsoft,"One of the many partners we met at #MSInspire was Dmytro Kostyk, CEO of @Kodisoft. Kodisoft is a Microsoft Partner that makes this amazing interactive table for restaurants. This Windows IoT powered device has a 4K waterproof screen that's spillproof and super durable. Always impressed with the people who make things with the things that we make.

See more from Microsoft Inspire on our Instagram story."
na,"8,337",image,67,https://www.instagram.com/p/BWfjsNLjE1K/?taken-by=microsoft,"Hugging loved ones. Opening doors. Tying shoelaces. Easton LaChappelle is focused on providing people with affordable robotic limbs and access to simple moments like these. Though technology is behind each and every aspect of his story, the heart of his work lies with the people whose lives it will change. Get the full story at the link in our bio."
na,"6,508",image,60,https://www.instagram.com/p/BWsaBA2D-M0/?taken-by=microsoft,"Nine-year-old Momo excels in academics and athletics, from poetry improvisation to horseback riding. She was also born without a right forearm and hand, and has used a basic prosthetic with limited movement since the age of 4. Now, Momo is the first recipient of an artificial limb technology developed by 21-year-old robotics engineer Easton LaChappelle that could impact millions of people all over the world."
na,"5,795",image,53,https://www.instagram.com/p/BWvDI2cDwUk/?taken-by=microsoft,"The @empowermentplan is a different kind of employer. They hire homeless parents and teach valuable trade skills, so employees can build stable futures for their families. Every day at 3PM, seamstresses stop sewing and start taking classes. From leadership to computer literacy, it’s empowering them to both imagine a brighter future and make it a reality. See how tech is helping them take the next step at the link in our bio."
na,"5,858",image,79,https://www.instagram.com/p/BW0cttyjc_d/?taken-by=microsoft,"“I don’t know of any job where there’s not a computer involved in some kind of way, shape or form.“ That's why Shy Averett, the Community Development Specialist at Greater Detroit’s @MicrosoftStore, is intent on helping people everywhere gain digital literacy skills. Her team recently hosted a 10-week technology workshop series for employees of The @EmpowermentPlan, a local nonprofit that employs formerly homeless single mothers. From PowerPoint presentations to resume building, the workshops were designed to arm the women with the tech skills necessary to pursue their dreams. Learn more at the link in our bio."
na,"8,457",image,602,https://www.instagram.com/p/BW8JUVij3dq/?taken-by=microsoft,"“Today has changed my life.” When nine-year-old Momo received a fully-functional robotic arm, built by Easton LaChappelle, she spent the day practicing different hand positions – from high-fives and fist bumps, to handshakes and hearts. Moving forward, Momo's input will be instrumental in helping Easton engineer artificial limbs at costs radically lower than traditional prosthetics. Get the full story at the link in our bio."
na,"5,926",image,39,https://www.instagram.com/p/BXEPvICDkoN/?taken-by=microsoft,"For 15 years, Imagine Cup has invited students around the world to bring their biggest, boldest ideas to life. This year, Team X.GLU from the Czech Republic won the $200K prize package with their project that helps people with diabetes better cope with the disease's symptoms. Congratulations to our new Imagine Cup winners, and to all 54 student teams who participated. 🏆🏅Learn more by clicking the link in our bio."
na,"6,003",image,78,https://www.instagram.com/p/BXGQYMMjUEh/?taken-by=microsoft,"The @EmpowermentPlan makes more than coats. They're making dreams come true for formerly-homeless employees like Jessica West. Jessica has already been promoted from seamstress to floor manager, and hopes to keep moving up at The Empowerment Plan. She's pursuing her bachelor’s degree for leadership and organizational studies, and recently participated in a tech training workshop hosted by the Greater Detroit @MicrosoftStore that made her think not just about tech, but her own goals as well. ""I want to grow to the top and blossom. And now I'm able to plant my own seeds."" Learn more about Jessica, The Empowerment Plan, and the recent tech workshop at the link in our bio."
16.3k,na,video,46,https://www.instagram.com/p/BXTB_LMDjcZ/?taken-by=microsoft,"“My goal at every show is to connect.” We worked with DJ and producer @AlisonWonderland to help her do just that by taking her live visual experience to the next level ahead of her upcoming worldwide tour. The end result is a custom Surface-powered tour kit that can be controlled from the stage. The compact set-up works with Kinect in real time to tailor visuals to any venue, and insert her human element and distinct style into each performance."
24.8k,na,video,80,https://www.instagram.com/p/BXYjfDjDVnt/?taken-by=microsoft,"Girls Make Games: it's a summer camp for making video games. And with the help of these young creators, it'll soon be an industry-wide statement of fact. Click the link in our bio to learn more."
27.3k,na,video,94,https://www.instagram.com/p/BTKC-C_j_3R/?taken-by=microsoft,Every single one of Summer Winrotte's students uses a @Surface and #OneNote to track assignments and complete coursework. See how else her paperless classroom is preparing students for the future by clicking the link in our bio.
na,10.5k,image,123,https://www.instagram.com/p/BTlxJGYjr3R/?taken-by=microsoft,"Our bags are packed and we're ready for today's #MicrosoftEDU event. Watch live at 9:30AM ET by clicking the link in our bio, and stay tuned for updates all day on our Instagram Story."
na,"9,562",image,100,https://www.instagram.com/p/BTm9dGnjr8m/?taken-by=microsoft,Thanks so much for joining us today as we shared our vision for what's next in education. And a big thank you to @heyheysu for live illustrating our exciting day. #MicrosoftEDU
na,"5,871",image,66,https://www.instagram.com/p/BUAIMzYj0Ml/?taken-by=microsoft,"Emma Lawton hasn't been able to write her own name for years. The graphic designer was diagnosed with Parkinson's disease in 2013, destroying her ability to draw letters and lines. Those devastating losses inspired Microsoft researcher Haiyan Zhang to start a new project. Haiyan spent months studying Parkinson’s disease while building and testing prototypes that would temporarily ""short-circuit"" Emma's hand tremors, allowing her to write again. Today the ""Emma Watch"" has given the designer back what she has always considered a basic human right: the ability to write her own name. ""It’s not going to be perfect. But, my God, it’s better.” Learn more about Emma, Haiyan and the future of the project by clicking the link in our bio."
na,"8,866",image,54,https://www.instagram.com/p/BUaMyjQj8Wh/?taken-by=microsoft,"Follow along with our #MicrosoftEvent in Shanghai starting at 11AM GMT Tuesday, May 23 by clicking the link in our bio."
20.1k,na,video,55,https://www.instagram.com/p/BUuYFCRjzuU/?taken-by=microsoft,"When Andi Kubacki and Josh Young hit a professional wall, they decided to paper it. The duo concocted a business idea in their basement, and now they’ve brought that idea to the big time. Co-founders of @detroitwallpaper, they’ve embraced personalization, tech savvy and bold design to offer customizable wallcoverings to clients around the world. Get the full story at the link in our bio."
na,"8,417",image,27,https://www.instagram.com/p/BUw8yZOD7oQ/?taken-by=microsoft,"Water. Food. Medicine. Shelter. Those are tangible – and obvious – ways aid organizations around the world help people in struggling areas to survive. But unexpected tools can help nonprofits make a huge impact, too. Data visualization is helping groups like Pact feed kids, grow healthy trees and survive cutbacks. Read how at the link in our bio."
31.9k,na,video,59,https://www.instagram.com/p/BU0EmnhDani/?taken-by=microsoft,"When she was stung by two bees at the age of four, @mikailasbees turned her fear into a passion project. That’s where Me & the Bees Lemonade was born. Armed with her great-grandmother’s recipe and determination, Mikaila built a lemonade business centered around keeping bees healthy and productive. With Microsoft technology helping to power the business behind the scenes, Mikaila is free to ""be fearless, believe in the impossible, and dream like a kid."""
na,"6,214",image,44,https://www.instagram.com/p/BU2D1J8DEtu/?taken-by=microsoft,"The galaxy. Lipstick. Oil spills. Inkblots. Pill bottles. Not your typical wallpaper patterns. But that’s how Josh Young and Andi Kubacki like it. The nontraditional design duo finds inspiration in the weirdest places, and then transforms those ideas into customizable wallpapers. Microsoft tech helps them translate each stroke of creative genius into real, tangible wallcoverings that can be found in homes, businesses and hotels around the world. Find out more at the link in our bio."
na,"9,418",image,91,https://www.instagram.com/p/BVDf5fcD17J/?taken-by=microsoft,"“If we’re not having fun, there’s something wrong.” @detroitwallpaper co-founder Andi Kubacki lives by that motto, because he and his business partner Josh Young know that good design is just as important as good company. That’s why their bespoke wallpaper company has been so successful. They pair daring designs with business know-how, and a constant sense of humor. We're glad Microsoft technology plays a part in their success. Check out our full story on Detroit Wallpaper via the link in our bio."
na,"6,661",image,56,https://www.instagram.com/p/BVidS9AjDOL/?taken-by=microsoft,"Farhad Agajan was forced to flee his home in Afghanistan when he was only 8 years old. His family had vanished and he had nowhere to turn. Over the next decade he journeyed through Pakistan, Iran and Turkey before finally building a new life in Greece. Today, Farhad has used his own experience as a refugee to help others, working as a field officer with @mercycorps, while also finishing high school and studying computer programming. Microsoft is working to bring the right technology and tools to more people like Farhad and other aid organizations like Mercy Corps around the world. Read more about our commitment via the link in our bio."
na,"8,270",image,36,https://www.instagram.com/p/BVtCab_jRRt/?taken-by=microsoft,"Buckle up...we're in Sonoma for the #TSM350 with @NASCAR. 🏎
Engines are revving, but before drivers can put the pedal to the metal, cars must go through mobile inspection. 🏁
The power of @Windows 10 and the Microsoft Cloud help cars spend more time on the track and less time in the garage. ☁️
Get a closer look at the whole day - and this weekend - on our Instagram Story."
34k,na,video,95,https://www.instagram.com/p/BRZo7MpDVnO/?taken-by=microsoft,"When we encourage girls to pursue #STEM, we double our potential for innovation. #MakeWhatsNext #IWD2017"
14.4k,na,video,25,https://www.instagram.com/p/BRbhdKrDV3o/?taken-by=microsoft,"A tweeting dress. A pollution-detecting makeup concept. The retro-futuristic farm of 2050. See what else Microsoft Research designer and ""fusionist"" Asta Roseway is up to by clicking the link in our bio."
na,10k,image,92,https://www.instagram.com/p/BRcnD5vjhnn/?taken-by=microsoft,The Microsoft Archives lies tucked away in a nondescript building on campus. This treasure trove of throwbacks takes us down memory lane to revisit Microsoft's greatest hits and some old friends we've met along the way.
25.2k,na,video,88,https://www.instagram.com/p/BReMhT3DSDa/?taken-by=microsoft,She could be the one to crack the code or find the cure. Click the link in our bio to find out how girls can change the world by staying in #STEM. #MakeWhatsNext
11.2k,na,video,34,https://www.instagram.com/p/BRmQ1RVDV4Y/?taken-by=microsoft,"It's not every day that two great athletes can team up for an intensive training session, but that's what professional futbol player Daniele Bruno and @SpecialOlympics snowshoer Anton Grotz did. They started at the soccer pitch working on ball handling skills, agility and power shooting, then Anton brought Daniele to his family farm for intensive speed training with snowshoes. ""He's like me,"" says Daniele of Anton, ""He never gives up."" This year, Microsoft is helping empower #SpecialOlympics athletes around the world as the Official Technology Partner of the Games. Learn why #WeAreMore when we work together by clicking the link in our bio."
10.7k,na,video,107,https://www.instagram.com/p/BRv0VevD3IL/?taken-by=microsoft,"Dedication to sport is only part of the story. As the Official Technology Partner of the #SpecialOlympics we're joining six people on their journey of discovery as they connect through sport and shared passions, illustrating #WeAreMore through inclusion, collaboration and creativity.
Meet the athletes and their mentors by clicking the link in our bio and keep an eye on our Instagram Stories for updates from Austria."
22.2k,na,video,105,https://www.instagram.com/p/BSCYnkuDz2K/?taken-by=microsoft,"Every student should have access to tech education. James Burke and Jason Ewert are two teachers dedicated to making that vision a reality. Watch how they're introducing their students to #STEM lessons with plastic cups, paper plates, a little technology, and a lot of creativity."
na,"6,957",image,61,https://www.instagram.com/p/BSSFSZ_DVSs/?taken-by=microsoft,We hosted #MakeWhatsNext workshops in Microsoft Stores around the country in partnership with @NatGeo. See what the girls learned and meet the female #STEM experts who taught the courses by clicking the link in our bio.
na,"5,976",image,47,https://www.instagram.com/p/BSb2y9LDBjX/?taken-by=microsoft,"We're proud to be the Official Technology Partner of @SpecialOlympics. We had a great time cheering for all the #Austria2017 athletes last week, who always remind us that #WeAreMore when we work together."
na,"8,725",image,121,https://www.instagram.com/p/BSewTBgDCFH/?taken-by=microsoft,"Fifty-five million people in India live with visual impairments. Eighty percent of them could benefit from simple, everyday procedures. Our team in India partnered with L V Prasad Eye Institute to create Connected Eyes, a cloud-based, machine-learning research project that harnesses artificial intelligence to correct vision. The project was honored as one of @fastcompany's 2017 World Changing Ideas."
23.2k,na,video,182,https://www.instagram.com/p/BSymNIrjSZK/?taken-by=microsoft,Join us May 2 for a livestream to learn what’s next from Microsoft. Add it to your calendar via link in bio. #MicrosoftEDU
na,"5,823",image,37,https://www.instagram.com/p/BTHUdZkDO3D/?taken-by=microsoft,"Both of Heather Dowdy's parents lost their hearing as toddlers. She learned sign language starting at just six months old. Today, she's dedicated her career to building products for people of all abilities as a program manager on our Web Accessibility team. Together, Heather and her teammates develop strategies to make the internet accessible for everyone. See what else Heather is up to by clicking the link in our bio."
17.7k,na,video,24,https://www.instagram.com/p/BPqdHzZlCWw/?taken-by=microsoft,"A @Surface tethered to his camera gives professional photographer Joshua Lawrence the freedom to unleash his creativity while he's on set. Whether @jlstudios is shooting athletes, models or home interiors, his high-tech setup offers the flexibility to allow him to to light, arrange and direct the ideal shot in real time. Because Joshua doesn’t just capture the perfect moment—he creates it. Learn more at the link in our bio."
na,"6,990",image,51,https://www.instagram.com/p/BPs2_UjFPsl/?taken-by=microsoft,"A multimillion dollar kitchen. An expert fitness routine. An on-location hotel shoot. Joshua Lawrence has captured beautiful scenes around the world, using his camera and @Surface. @jlstudios is a professional photographer who orchestrates intricate lighting and tethered technology, because he believes in building the perfect image, not just capturing a fleeting moment. See how his process sets him apart, and how he captures the perfect shot every time, by clicking the link in our bio."
na,10.7k,image,89,https://www.instagram.com/p/BPyMofMFhhh/?taken-by=microsoft,Happy Friday from Microsoft campus. 🐿
na,"9,881",image,51,https://www.instagram.com/p/BP8nBaulByL/?taken-by=microsoft,"For illustrator Steven Harrington, art and tech have always gone hand in hand. His colorful, cartoonish characters have popped up around the world on skateboards, screen prints and city walls. So to push his own creative boundaries, @s_harrington partnered with @Surface and animator @andy_d_baker to bring his latest character to life. From perfecting the character's signature strut to putting the finishing animations on their project, “Far Outttt,” the team relied on Surface Book to communicate, and most importantly create, between LA and London."
na,"7,297",image,62,https://www.instagram.com/p/BQBZhqhFx8D/?taken-by=microsoft,"Kasey Champion had no idea her dream job even existed at Microsoft. From project management and developer roles on the Office 365 team, Kasey had always been passionate about a career in technology but felt something was missing. She volunteered in computer science classrooms and dreamt of combining her love of teaching and tech into one perfect role. That's when she met Bjorn Rettig, a senior director with the Microsoft Learning Experiences team. Today, her new, education-focused role has taken her around the world. She's taught coding in Tanzania and given speeches at the Grace Hopper conference. Her unconventional path proves that when you pursue your passion, sometimes you really can have it all."
na,"8,109",image,93,https://www.instagram.com/p/BQETfHylfZm/?taken-by=microsoft,Get close to the action of #SB51 with Surface. Follow @Surface to see what's happening at the #NFLExperience.
26.5k,na,video,26,https://www.instagram.com/p/BQRUKS5BzDV/?taken-by=microsoft,"How do some of the best athletes in the world get even better? @RealMadrid combines on-the-pitch training and off-the-pitch analytics to continually challenge each other. With Microsoft Power BI, coaches and athletes analyze and track trends in their performances to find opportunities for improvement. Because when you play at the highest level of sport, you have to constantly up your game. To check out more players and watch behind-the-team footage, click the link in our bio."
na,"7,474",image,66,https://www.instagram.com/p/BQTndnJFLwl/?taken-by=microsoft,"Stuart Pixley only has one job title at Microsoft, but two very important roles. As in-house legal counsel for the company, Stuart has been a key advisor to the Health, Artificial Intelligence & Research, and Antitrust Compliance teams. But his work with diversity is equally important. As the company continues to focus on diversity and inclusion, Stuart has helped Microsoft navigate a future that challenges the entire company culture to be more innovative. A shift that, according to Stuart, “does more than include diverse people—it empowers them.” Learn more about Stuart by clicking the link in our bio."
